Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
092011 Stack Overflow,6802083,How exactly should the effect look like? Fading out at the borders or something similar?,17,17,11,17,21,AO3XB5I5QNNUI,A17G2LOYX7WQZ,A872FSFU7WV6W,AD1IH74UX9IAI,A3DKR227NQCH4X,0.549565636358354
092011 Stack Overflow,1612899,What operating system? What kind of device connection?,13,6,18,13,21,A2UFD1I8ZO1V4G,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A150TBAWIYV8J4,A3DKR227NQCH4X,-0.4139649219058607
092011 Stack Overflow,5594583,side comment: why don't you use the latest Eclipse? Is there any particular reason?,19,9,13,16,17,A3R637QBE0IXDF,A233ONYNWKDIYF,A28TXBSZPWMEU9,AP6784DKV31O6,A3DKR227NQCH4X,-0.0277554001791684
092011 Stack Overflow,364173,"How exactly does a test fail, i.e. what do you test for?",15,13,13,13,19,A2WKPCZU4U110T,A2PXJTMWGUE5DC,A1GGOZPHYU0OC0,A28TXBSZPWMEU9,A1Z7WT01G55LDC,0.2154520663998444
092011 Stack Overflow,8081650,Do you mean that you have a web browser showing Facebook and separate desktop application written in Java? And you wish to access the web page using java app?,11,12,13,14,14,A3I83CQLOZRO79,A1BS64O3JY0YJ4,A28TXBSZPWMEU9,A2OTEOJC764LEP,A34NDXO56MBC3D,-0.1554568946595226
092011 Stack Overflow,3577870,"You mean battery power? Also, what version of Windows?",11,13,13,10,17,A1K8E2E0HHRZ4S,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A1TWD4UTLWVYAQ,A2BKPNKU3EG41Z,-0.163006399118274
092011 Stack Overflow,5725219,Are you aware that such an app requires root permissions (because it needs to access the sdcard raw without filesystem)? Therefore it will only work on rooted devices?,10,17,13,15,12,A33SMNMTMIOJ6T,A1G05O3HM7DNVZ,AD1IH74UX9IAI,A2BKPNKU3EG41Z,A34M93NJC830DP,-0.2424373603612564
092011 Stack Overflow,1695186,"Nice.. you have almost give us enough details, last question. What is that `System.out.println(e.getCause().toString());` call printing?",16,17,15,18,16,A2UME0TSE7N41G,A3MMLCBV2W3BP9,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,A2GSW5RBAT5LQ5,1.0919027338836385
092011 Stack Overflow,216385,It seems that this is not possible.  Are there any Intellij folks on StackOverflow?,15,13,12,19,17,A2WKPCZU4U110T,A233ONYNWKDIYF,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A320SR22MPGY17,0.3090338858404078
092011 Stack Overflow,5158269,That's a lot of complicated code for something which could probably be shown a lot more simply. Care to provide a much simpler example... and an actual *question* to go with it?,3,9,6,12,5,A33SMNMTMIOJ6T,A1G05O3HM7DNVZ,AD1IH74UX9IAI,A2BKPNKU3EG41Z,A34M93NJC830DP,-2.2926700202186723
092011 Stack Overflow,6132351,"So, your IDE is Eclipse. Have you checked that the JAR file is present at the _Project > Properties > Java Build Path > Libraries_ page?",13,13,13,13,15,A233ONYNWKDIYF,A23FB7HE970AZJ,A14TK8NCD4CUN1,A3TXO6RKFIDFUV,AD1IH74UX9IAI,0.1469533993161087
092011 Stack Overflow,2880731,"Youssef, have you had a chance to try one of the suggested approaches/tools for text categorization? If so, how did it work out for you?",17,14,13,21,22,A2UFD1I8ZO1V4G,AYG3MF094634L,A28TXBSZPWMEU9,A3DKR227NQCH4X,A3OY0OL2M0HUTT,0.6511861825781851
092011 Stack Overflow,887440,What do you mean by 'documents'? Something that looks like a report or just a spreadsheet full of numbers?,12,9,13,15,5,A1BS64O3JY0YJ4,A233ONYNWKDIYF,A3MMLCBV2W3BP9,A3EJ5TT2ZGBIDA,A1M1T2EF4Y2IW8,-0.5627577289117704
092011 Stack Overflow,3487719,Or am i going against the grain here - should i really be using sessions instead? Are sessions the more 'blessed' way of doing things in struts2?,9,12,19,11,19,A233ONYNWKDIYF,A1ZHP80O13CEUI,A17G2LOYX7WQZ,AD1IH74UX9IAI,A38EGQEYZHRQNC,-0.2626655250704793
092011 Stack Overflow,956481,JNDI lookup is the way. Can you confirm in your startup logs that the datasource actually deploys?,13,21,15,16,15,A26GZ6M5B80ZZQ,A3E157ZN8XPUKJ,A1EFWZTCRESQ0K,A1F4D2PZ7NNWTL,A1HBDQ0BJQBA4Q,0.2140761193399822
092011 Stack Overflow,4945083,I am not super familiar with android development. Can't you use java util Preferences http://download.oracle.com/javase/1.4.2/docs/api/java/util/prefs/Preferences.html ?,14,9,19,9,15,A33SMNMTMIOJ6T,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A3OW54MEVDKXJL,A14TK8NCD4CUN1,-0.2257265595741393
092011 Stack Overflow,7287123,"Which UI framework do you use? Swing, AWT, Struts, JSF, ...?",13,16,13,13,17,A416CQ0FIDNFT,A3OW54MEVDKXJL,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A1KC138MX47DXA,0.0506044701360141
092011 Stack Overflow,1070078,operating system?  How is Bonjour installed?,9,19,13,16,16,A26GZ6M5B80ZZQ,A3E157ZN8XPUKJ,A1EFWZTCRESQ0K,A1F4D2PZ7NNWTL,A1HBDQ0BJQBA4Q,-0.1078090704712788
092011 Stack Overflow,5716938,is it converted to hex & then the hex is stored as byte array?? but why??,9,11,9,12,6,A1133ON5ALJKXJ,A2PXJTMWGUE5DC,A233ONYNWKDIYF,A1KC138MX47DXA,A39R8UQ6U2MKHL,-1.021606489815888
092011 Stack Overflow,4610801,have you tried this? What output do you get?,13,13,20,9,20,A1BS64O3JY0YJ4,A23FB7HE970AZJ,A3E157ZN8XPUKJ,A2WRP1KHK1UU7L,A17G2LOYX7WQZ,0.150655295789656
092011 Stack Overflow,3911757,When were closures for JDK 7 cancelled? You have a link confirm this?,10,9,12,10,13,A2AE4MZVUX9JPX,A1H0XDGVSBL152,AYG3MF094634L,AD1IH74UX9IAI,AFHAH1BIN51GI,-0.7143521917353484
092011 Stack Overflow,5026280,"What do you mean by ""URL"", exactly? This is a rather artificial concept with classpath resources - what would you do with that URL?",9,17,16,5,10,A1G05O3HM7DNVZ,A3EJ5TT2ZGBIDA,A17G2LOYX7WQZ,A3DKR227NQCH4X,A39FH0T1NKKMVO,-0.6416155048577098
092011 Stack Overflow,3255014,"Can you modify the source code of the objects class? IAW, can you make that class observable or do we need a separate Observer for that object?",15,14,9,15,15,AZJOGRB07OS28,AYG3MF094634L,A2WRP1KHK1UU7L,A34NDXO56MBC3D,A39FH0T1NKKMVO,0.1802900843294288
092011 Stack Overflow,8208258,I don't think you can.  What is it you need to do?,10,10,21,13,18,A3RP70I4XDGOIS,A3I83CQLOZRO79,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,A125P73OQSRNI5,0.2223746219499442
092011 Stack Overflow,1829951,Since when is `String` a primitive? Since when can you store primitives in a `Collection`?,11,13,5,1,9,ARYGQ46IMW8AU,A2OTEOJC764LEP,AO3XB5I5QNNUI,A1TWD4UTLWVYAQ,A1Z7WT01G55LDC,-1.49900669608951
092011 Stack Overflow,4873697,How about `Class<? super T> type`?,13,19,11,15,20,A233ONYNWKDIYF,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,AP6784DKV31O6,A38EGQEYZHRQNC,0.0872496829177706
092011 Stack Overflow,3103971,Do you have problem with it? Does it work?,2,13,9,16,17,A1KYGP10BH4FXU,A28TXBSZPWMEU9,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,A2BKPNKU3EG41Z,-0.6706878435419827
092011 Stack Overflow,5853718,"It does have a reference *somewhere*, but I don't know where. Come think of it, isn't this the kind of thing decided by the JVM?",13,15,16,13,13,ACQ5ARKNBGZKY,A3DGKW5JY87RCH,A39FH0T1NKKMVO,A2GSW5RBAT5LQ5,AFHAH1BIN51GI,0.2087432299402221
092011 Stack Overflow,3345727,this is now the fourth question about the same addcube() function. perhaps there is a larger issue here that just indices?,6,19,10,16,8,A3EJ5TT2ZGBIDA,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,A2BKPNKU3EG41Z,A21TVGREPIDWBV,-0.9106672185135672
092011 Stack Overflow,3590917,"Can you provide any additional information on what you want to work? It looks like you have a solution - which one is the one you want to work, and why?",9,16,15,15,25,A3OW54MEVDKXJL,A125P73OQSRNI5,AD1IH74UX9IAI,A39FH0T1NKKMVO,A321FJYVTX5WP9,0.4188629392228779
092011 Stack Overflow,8236775,"just to verify, can you capture what the generated SQL looks like for a simple get like `Session.get(SecurityContact.class, id)`, hql with `from SecurityContact where securityId = ?` and your left join attempt? Also, what version of Hibernate are you using?",17,9,25,17,14,A3OW54MEVDKXJL,A2RDZ580VXUO1X,A872FSFU7WV6W,A1HBDQ0BJQBA4Q,A34M93NJC830DP,0.7337965243539137
092011 Stack Overflow,718977,I'm afraid it's still unclear what you want to do with roomA and roomB.  Are you trying to list every permuation of the two?,17,21,9,24,9,A233ONYNWKDIYF,A3E157ZN8XPUKJ,AO3XB5I5QNNUI,A39FH0T1NKKMVO,A3OY0OL2M0HUTT,0.5952945894841767
092011 Stack Overflow,5712223,"I added two marks (A and B). When you say `GOTO EXECUTE method_two()`, to which mark do you want to go?",15,13,13,9,19,A33SMNMTMIOJ6T,A1GGOZPHYU0OC0,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A17G2LOYX7WQZ,0.1577971306168387
092011 Stack Overflow,3167420,"what is the expected output? `[12,40,11,8,5,87]` ?",13,14,16,13,13,A233ONYNWKDIYF,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A1KC138MX47DXA,A3OY0OL2M0HUTT,-0.1410641731775266
092011 Stack Overflow,782410,"have you checked the add attachment block is getting called, ie. that the file exists?",13,13,13,17,17,A233ONYNWKDIYF,A28TXBSZPWMEU9,A2WRP1KHK1UU7L,A3EJ5TT2ZGBIDA,A2WGBPEN45GJNF,0.2821630711299331
092011 Stack Overflow,1588893,"wow, that's perfect.  any one have any suggested ""appliances"" that they like to use?",21,14,17,14,19,AQRI1E9W5268O,A14TK8NCD4CUN1,A872FSFU7WV6W,A2GSW5RBAT5LQ5,A34M93NJC830DP,1.2607878566495354
092011 Stack Overflow,841626,Are these applications Swing based? What kind of communication is between them?,16,13,13,13,17,A2WKPCZU4U110T,A1BS64O3JY0YJ4,A2USG66RL7MM4E,AYG3MF094634L,A1G05O3HM7DNVZ,0.2274847393947505
092011 Stack Overflow,3724340,Doesn't work either! If nobody sees a mistake maybe there is a jsf/ajax bug?,13,1,14,15,17,A28TXBSZPWMEU9,AO2NFSIXUL5MT,A14TK8NCD4CUN1,A39FH0T1NKKMVO,A1Z7WT01G55LDC,-0.271910131632251
092011 Stack Overflow,7248188,@ROM1 - Yes I can implement HTTTP. Is there any solution for HTTP?,21,13,19,16,15,AO5E3LWBYM72K,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A2BKPNKU3EG41Z,A39FH0T1NKKMVO,0.4136584842349057
092011 Stack Overflow,3035575,What have you tried? What is going wrong with it?,13,13,19,11,16,A233ONYNWKDIYF,A1ZHP80O13CEUI,A3E157ZN8XPUKJ,A14TK8NCD4CUN1,A2BKPNKU3EG41Z,-0.0256639961985544
092011 Stack Overflow,8374200,"Are you using annotations or a mapping file? PATH-TO-OPENJPA.jar, which jar are you pointing at?",13,16,13,15,20,A28TXBSZPWMEU9,AO2NFSIXUL5MT,A14TK8NCD4CUN1,A39FH0T1NKKMVO,A1Z7WT01G55LDC,0.2693069699385778
092011 Stack Overflow,4525055,"What does the java process do when you use kill -INT? Does it terminate, or keep running?",15,13,17,14,13,AZJOGRB07OS28,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A39FH0T1NKKMVO,A34M93NJC830DP,0.2254249211673637
092011 Stack Overflow,5753343,"can you say some more about why you need to synchronize your collection, i.e. does your Data members depend on each other or do you have some kind of logic which looks at all the members at once and cannot handle add or removes?",15,13,15,17,13,A3RP70I4XDGOIS,A2UFD1I8ZO1V4G,A14TK8NCD4CUN1,A872FSFU7WV6W,A3OY0OL2M0HUTT,0.3240105807668777
092011 Stack Overflow,6968018,It's unclear what you're trying to do... why are you concatenating the strings if you don't *want* them concatenated? Could you give more sample inputs/outputs?,9,9,9,9,9,A1GGOZPHYU0OC0,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A1F4D2PZ7NNWTL,-1.1421610262954518
092011 Stack Overflow,6936021,What servletcontainer are you using/targeting? What's the reason that you don't use 3rd party libraries for this?,10,9,13,16,20,A33SMNMTMIOJ6T,A1M1T2EF4Y2IW8,A1KC138MX47DXA,A2BKPNKU3EG41Z,A2WGBPEN45GJNF,-0.2270214533723723
092011 Stack Overflow,7514410,"For all downvoters, it may be that english it's not his native language. @varsha: You want to create such an application or you already have one and want to configure it?",17,18,20,5,13,A2UFD1I8ZO1V4G,A33SMNMTMIOJ6T,A39FH0T1NKKMVO,A312BVGKE6BAS5,A28WCYNS229OHH,0.4369553313138046
092011 Stack Overflow,7087599,did you mean when you try to load application context from jar its not working ? if so error message ?,10,20,13,12,13,AL97SCCNKZILP,A3E157ZN8XPUKJ,A2OTEOJC764LEP,A14TK8NCD4CUN1,A2GSW5RBAT5LQ5,-0.2374952896758753
092011 Stack Overflow,1001297,What is the input? And what is line 73?,9,13,13,19,15,A233ONYNWKDIYF,AYG3MF094634L,A28TXBSZPWMEU9,A1F4D2PZ7NNWTL,A2BKPNKU3EG41Z,-0.0556498119675007
092011 Stack Overflow,4827448,"What exactly do you want to warn about, and what exactly do you want the message to be? How is `@Deprecated` itself not meeting your needs?",9,13,9,13,13,A2UME0TSE7N41G,A2UFD1I8ZO1V4G,A1G05O3HM7DNVZ,A14TK8NCD4CUN1,A34M93NJC830DP,-0.463747240776222
092011 Stack Overflow,4783562,Why do you have one currency to select? You are converting to the selected currency or from the selected currency?,12,9,17,13,11,A14TK8NCD4CUN1,A872FSFU7WV6W,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A2BKPNKU3EG41Z,-0.2624088467138983
092011 Stack Overflow,7418196,"What method *serialized* a `Boolean` to ""true"" and ""false""? Or are you simply talking about producing a `String` from a `Boolean`?",13,13,9,13,12,A2UFD1I8ZO1V4G,A3MMLCBV2W3BP9,AO3XB5I5QNNUI,A3TXO6RKFIDFUV,A34M93NJC830DP,-0.3881693733842234
092011 Stack Overflow,7384780,"I've tried to understand your question, but it is hard. Can you improve the formatting so that we can see what you are asking?",9,11,19,21,16,A2PXJTMWGUE5DC,A14TK8NCD4CUN1,A125P73OQSRNI5,A3689IWHIHX69E,A39FH0T1NKKMVO,0.6481340568358073
092011 Stack Overflow,8076667,Some database action is linked to `stateChanged` so yes. I could use a counter so only the last event calls the mentioned DB method but maybe there's a clearer way?,16,10,17,14,15,A3RP70I4XDGOIS,A3I83CQLOZRO79,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,A125P73OQSRNI5,0.3202949548125351
092011 Stack Overflow,6437112,`DateTime` is not a built-in class in Java SE. Where does this type come from?,5,13,13,21,13,A3H8M155NBFE1L,A2NPNKSW89BODS,A1HBDQ0BJQBA4Q,A3DKR227NQCH4X,A3OY0OL2M0HUTT,-0.1965429622358902
092011 Stack Overflow,3587028,somewhere from the run dialog of JDeveloper. But are you sure you want to use this IDE?,13,17,17,14,17,A1BS64O3JY0YJ4,A2UFD1I8ZO1V4G,A320SR22MPGY17,AD1IH74UX9IAI,A2WGBPEN45GJNF,0.4335225842267219
092011 Stack Overflow,152998,What's in your MANIFEST.MF file? Does org.eventService.ProactiveClientEventLogger have a main() method?,13,9,21,13,17,A1UIH2IMG9DV95,A1H0XDGVSBL152,A3E157ZN8XPUKJ,A3MMLCBV2W3BP9,A17G2LOYX7WQZ,0.0957566428341583
092011 Stack Overflow,6023745,what does that mean? how can I do that?,13,13,16,13,11,A28TXBSZPWMEU9,AO3XB5I5QNNUI,A17G2LOYX7WQZ,ACQ5ARKNBGZKY,A2BKPNKU3EG41Z,-0.2132418034164876
092011 Stack Overflow,7177320,convert a string to a string? do you mean to an int?,9,21,9,16,17,A233ONYNWKDIYF,A3E157ZN8XPUKJ,AO3XB5I5QNNUI,A39FH0T1NKKMVO,A3OY0OL2M0HUTT,-0.0880611528043978
092011 Stack Overflow,1818886,This sounds bizarre.  Can you explain WHY you have to do it this way?,9,5,12,7,3,A2UFD1I8ZO1V4G,A1LD0QIDVO016U,A2WGBPEN45GJNF,A39FH0T1NKKMVO,A3OY0OL2M0HUTT,-1.854765040461561
092011 Stack Overflow,6945965,"So what's the problem? If you can read from server, then you don't know how to read if from local file, do you?",5,5,10,9,5,A2UME0TSE7N41G,A3EJ5TT2ZGBIDA,AD1IH74UX9IAI,AP6784DKV31O6,A3OY0OL2M0HUTT,-1.826894960670552
092011 Stack Overflow,2437784,@Markos Fragkakis Can you show your Seam component and your page ? ear or war ?,11,13,13,11,13,AO2NFSIXUL5MT,A3SMTP08PPXDWA,AO3XB5I5QNNUI,A1F4D2PZ7NNWTL,A3TXO6RKFIDFUV,-0.2590784930492379
092011 Stack Overflow,5087826,"So, you have duplicated records in the database, right? Also, why do you need `insertable=false, updatable=false` in join column?",13,11,12,12,19,A2WKPCZU4U110T,A2PXJTMWGUE5DC,A1GGOZPHYU0OC0,A28TXBSZPWMEU9,A1Z7WT01G55LDC,-0.210373419770442
092011 Stack Overflow,3510295,We still need more details: do you have your own SMTP server? Or are you using a gmail acccount for instance to send your mail through?,21,25,13,25,13,A3R637QBE0IXDF,A3E157ZN8XPUKJ,AO3XB5I5QNNUI,A3DKR227NQCH4X,A2GSW5RBAT5LQ5,0.7535363343324339
092011 Stack Overflow,4814654,It's usually not a good idea to try and create images of text. Is it strictly necessary for you to do so?,13,21,14,9,9,AYG3MF094634L,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,AFD31LP2ZU9G7,A3OY0OL2M0HUTT,-0.1291112249166936
092011 Stack Overflow,4069598,"Is this homework? IF so, can you be more specific about what you don't understand?",13,9,11,16,13,A28TXBSZPWMEU9,A2Y0ZGI29KQBTB,A14TK8NCD4CUN1,A125P73OQSRNI5,AFHAH1BIN51GI,-0.4118172677299435
092011 Stack Overflow,757172,"Probably a stupid question, but have you ensured that your machine resolves localhost correctly outside of java?  At the CLI?",15,13,21,15,18,A2PXJTMWGUE5DC,A14TK8NCD4CUN1,A125P73OQSRNI5,A3689IWHIHX69E,A39FH0T1NKKMVO,0.8731871243194355
092011 Stack Overflow,5515805,"So, what does your ActionListener-Method? Does it simply call `updateTable()`, but does nothing with the result?",14,13,13,16,17,A3RP70I4XDGOIS,ACQ5ARKNBGZKY,A872FSFU7WV6W,A2BKPNKU3EG41Z,A1Z7WT01G55LDC,0.2308990739379918
092011 Stack Overflow,8707034,To clarify: Are you using the same connection object to perform all the queries in your application? What specific connection class are you using?,13,17,16,14,21,A2UME0TSE7N41G,A3EJ5TT2ZGBIDA,AD1IH74UX9IAI,AP6784DKV31O6,A3OY0OL2M0HUTT,0.539882919437994
092011 Stack Overflow,2801300,"Why not try it out and ask for specific answers if/when you encounter problems? I don't know if it's supported, but it's worth trying at least right?",13,14,13,12,18,A2Y2ZBYDK9ZMEB,A1BS64O3JY0YJ4,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,AFHAH1BIN51GI,-0.0033181449218011
092011 Stack Overflow,2668266,Why are you calling grep from within Java?  Why not just use the Pattern class and avoid having to make external calls to the shell?,10,17,9,14,15,A2UME0TSE7N41G,A3E157ZN8XPUKJ,A3OW54MEVDKXJL,A14TK8NCD4CUN1,A125P73OQSRNI5,-0.2933487289542376
092011 Stack Overflow,3434857,"I understand the auditing, but I'm a bit puzzled about the purpose of the beanMap and why you extract string valued properties. Can you explain what you want to achieve?",15,14,9,17,25,AQRI1E9W5268O,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A3EJ5TT2ZGBIDA,A3DKR227NQCH4X,0.3724441678292698
092011 Stack Overflow,378499,What kind of games? Any in particular?,13,13,13,14,13,A28TXBSZPWMEU9,A2YNPKYEFDZ6C9,A3TXO6RKFIDFUV,A2BKPNKU3EG41Z,A2WGBPEN45GJNF,-0.1860853111999142
092011 Stack Overflow,2528558,@user303218: what's the range of val values? 0-255?,13,13,21,10,13,A1LZIWJ3V05K3H,A3B5ZWLZFI90WM,A1G05O3HM7DNVZ,A14TK8NCD4CUN1,A3TXO6RKFIDFUV,0.0208970952156284
092011 Stack Overflow,3174772,What is the value of isAuthenticated() after the exception is thrown?  Is it possible that isAuthenticated() is then returning true meaning that continue simply causes the loop to exit?,21,17,21,15,16,AGFHIO3UKJ9EF,A3EJ5TT2ZGBIDA,A1TWD4UTLWVYAQ,A2EV4INWSEBY6Q,A2PIUQICBRBZZY,0.5169340962599431
092011 Stack Overflow,8616974,"Well, you're ignoring all caught exceptions. Is an exception being thrown?",14,16,9,9,10,A2AE4MZVUX9JPX,A33SMNMTMIOJ6T,A3MMLCBV2W3BP9,A1EFWZTCRESQ0K,A1F4D2PZ7NNWTL,-0.50031855551442
092011 Stack Overflow,2585881,I think I know what is the problem. How can I add 1 sec (or more) of empty audio between this two files?,14,18,17,14,20,AYG3MF094634L,A17G2LOYX7WQZ,A39FH0T1NKKMVO,A34M93NJC830DP,A3OY0OL2M0HUTT,0.5591419629056223
092011 Stack Overflow,6041052,as far as I can remember Eclipse can generate the WSDL. What editor are you using?,13,13,13,13,17,A1UIH2IMG9DV95,A1GGOZPHYU0OC0,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AP6784DKV31O6,0.2621136927155083
092011 Stack Overflow,2535216,"no offense, kid, but you're trying to build a chess game and are struggling to put labels on a board? Don't you think this kind of program is a little bit out of your league?",9,1,9,5,3,A1BS64O3JY0YJ4,A416CQ0FIDNFT,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,A14TK8NCD4CUN1,-2.6306831265851853
092011 Stack Overflow,5238676,How do you pass the design into jasper? Is it doable to have two designs depending on the option selected?,14,14,16,16,21,A33SMNMTMIOJ6T,A2OXXHGAM7B0Y,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,A3OY0OL2M0HUTT,0.6126702839195343
092011 Stack Overflow,6731841,"Please add some clarification: Do you have a string and you want to know if the string contains a valid double such as 2.56? Or, do you have a list and you want to know if it has duplicates values?",25,17,13,17,21,A3E157ZN8XPUKJ,ARYGQ46IMW8AU,A2TK0FA154PHP0,A1G05O3HM7DNVZ,A1M1T2EF4Y2IW8,0.7943136671620264
092011 Stack Overflow,6746823,smells like homework. what have you tried?,5,11,5,14,13,AZJOGRB07OS28,ARYGQ46IMW8AU,A3MMLCBV2W3BP9,A39FH0T1NKKMVO,A2GSW5RBAT5LQ5,-1.1074665516194493
092011 Stack Overflow,4820752,Do the strings have the same lenght? Would padding all to the length of the longest one be a problem?,13,13,16,13,19,A3VJDU2VRMN05L,A1ZHP80O13CEUI,A28TXBSZPWMEU9,A3MMLCBV2W3BP9,A2BKPNKU3EG41Z,0.5290056875416624
092011 Stack Overflow,7125974,"@Paul W they all just pass through, there's no getting off early. would you think it would be ok to change the initial call to somewhere further down the line to skip a few but use the main interface still ?",17,16,16,15,13,A233ONYNWKDIYF,A1F4D2PZ7NNWTL,A1HBDQ0BJQBA4Q,A39FH0T1NKKMVO,A34M93NJC830DP,0.4736285302624614
092011 Stack Overflow,4227387,"Interesting how the possible duplicate question is flourishing with a score of +21 and 26 answers, and this one is closed as off-topic. Is it because the asker said ""I think this is way better""?",15,9,19,13,14,A2AE4MZVUX9JPX,AO3XB5I5QNNUI,A17G2LOYX7WQZ,A150TBAWIYV8J4,A39FH0T1NKKMVO,-0.0035885128516133
092011 Stack Overflow,2859194,"Fails how? Do you have more information, such as error messages or sample code?",13,14,13,9,17,A2UFD1I8ZO1V4G,AYG3MF094634L,AO3XB5I5QNNUI,A17G2LOYX7WQZ,A320SR22MPGY17,-0.2969780431000209
092011 Stack Overflow,5434468,"Still unclear: by ""open"", do you mean opened by the user on the desktop via Word or Windows Explorer? Or by the java program?",13,13,15,13,18,A2WRP1KHK1UU7L,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A1Z7WT01G55LDC,0.3108626359985725
092011 Stack Overflow,4858757,Sounds like possible homework.  What have you tried?,17,5,9,17,16,A3OW54MEVDKXJL,A3MMLCBV2W3BP9,A3EJ5TT2ZGBIDA,A2BKPNKU3EG41Z,A1Z7WT01G55LDC,-0.5732101158137713
092011 Stack Overflow,7270535,@pickypg thanks. Can I extend JApplet and use it to the web application?,13,20,21,11,15,A233ONYNWKDIYF,A1ZHP80O13CEUI,A3E157ZN8XPUKJ,A14TK8NCD4CUN1,A2BKPNKU3EG41Z,0.4937099855305158
092011 Stack Overflow,6650705,I have an application.xml file but not sure how exactly how to use it. Have I missed some settings?,13,17,14,15,20,A3VJDU2VRMN05L,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A3EJ5TT2ZGBIDA,A1KC138MX47DXA,0.4697528542967223
092011 Stack Overflow,3257572,Why aren't you just doing this.startActivity(intent)? Can you post the logcat?,13,20,5,10,9,AQRI1E9W5268O,AGFHIO3UKJ9EF,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,AO3XB5I5QNNUI,-0.8419030302847631
092011 Stack Overflow,7621174,What have you tried? What are the difficulties you encounter?,17,18,17,17,21,A2UFD1I8ZO1V4G,A125P73OQSRNI5,A3EJ5TT2ZGBIDA,A17G2LOYX7WQZ,A3DKR227NQCH4X,0.7451837251492585
092011 Stack Overflow,6181327,I'm sure the error says more than that. What else does it say?,13,12,17,15,10,A1BS64O3JY0YJ4,AYG3MF094634L,A1G05O3HM7DNVZ,A2BKPNKU3EG41Z,A34M93NJC830DP,-0.4402464658061194
092011 Stack Overflow,5816169,"Meant to ask -- what do you mean by whether the JVM can remember the order of the nodes? If you use a List, isn't it the JVM implementing the list for you?",17,13,17,17,21,A2UFD1I8ZO1V4G,A150DDNTD7AMA7,AD1IH74UX9IAI,A3DKR227NQCH4X,AFHAH1BIN51GI,0.7631203414855308
092011 Stack Overflow,4103871,"""I'm fairly new to java programming (or programming in general)"" So, have you used another programming language before? Which one?",17,17,11,13,13,A2X9AEDAHF7O7S,AQRI1E9W5268O,A2OXXHGAM7B0Y,A150TBAWIYV8J4,A312BVGKE6BAS5,0.2124753555645397
092011 Stack Overflow,880549,"@Jack Leow: I tried both running the server in debug mode & inspecting ""content"" and displaying it on the console with System.out.println(). @John Wagenleitner: Any idea as to what could be wrong on my side?",13,17,20,13,18,A233ONYNWKDIYF,A23FB7HE970AZJ,AO2NFSIXUL5MT,A14TK8NCD4CUN1,A17G2LOYX7WQZ,0.6377536050874665
092011 Stack Overflow,6069523,You ask and answer your own question? Or am I completely missing out on something?,9,8,12,9,9,A233ONYNWKDIYF,A28ZB4ZB13BWAI,A14TK8NCD4CUN1,A3EJ5TT2ZGBIDA,ACQ5ARKNBGZKY,-1.0975070946771823
092011 Stack Overflow,5661844,"Windows has some of this functionality built in, [net send ...](http://www.microsoft.com/resources/documentation/windows/xp/all/proddocs/en-us/net_send.mspx?mfr=true). Is windows-specific good enough?",11,13,22,13,11,A1UIH2IMG9DV95,A1K8E2E0HHRZ4S,A2TK0FA154PHP0,AO3XB5I5QNNUI,A1F4D2PZ7NNWTL,0.3345420713169227
092011 Stack Overflow,2627281,Should `second highest` be `second_highest`? Is there a loop?,13,12,13,15,15,A3MMLCBV2W3BP9,A14TK8NCD4CUN1,A3689IWHIHX69E,A2BKPNKU3EG41Z,A39FH0T1NKKMVO,0.0131912838851826
